id,name,default_code,qty_available,list_price,categ_id,uom_id
184894,"Alambre Recocido Nº 16 - 1,62 mm X 1 KG",18956,1044.5,8180.41,All / Construcción / Alambres y Tejidos,kg
191830,Alambre Recocido Nº12 2.64mm $ X Kilo (Rollo 50K) Acerbrag,76609,489.6,5726.8,All,kg
191833,Alambre Recocido Nº17 De Atar $XRollitos De 1 Kg (1.42mm),76605,2175.7,6735.49,All,kg
47011,Bolson De 1m3 De Arena,72705,10.0,146582.95,All,Units
47012,Bolson De 1m3 De Ripio Con Arena,72825,-5.0,108271.49,All,Units
40511,Cemento Comodoro 25 Kg  CPC40,73004,1695.0,10111.38,All / Construcción / Adhesivos cementicios,Units
192041,Cemento X 25 Kg  $ X Bolsa  Loma Negra,76654,3535.0,12276.87,All,Units
38899,"Clavos Espiralados 2 1/2"" $ X Kg  (Caja Granel X 25kg)",73048,1305.6,6663.99,All,kg
38898,"Clavos Espiralados 3"" $ X Kg  (Caja Granel X 25kg)",73047,1097.6,6519.46,All,kg
49242,Electrodo Duca E6013 2.5mm  $ X Kilo (Caja X 20kg),57167,165.0,7573.44,All / Ferretería,kg
16101,Filtro De Aire Briggs & Stratton De 3.5 A 5HP (Cod Fab 2006),60810,3.0,8518.4,All / Máquinas / Repuestos,Units
192859,Klaukol Impermeable Potenciado X 25 kg Nueva Presentacion,76903,466.0,19926.23,All / Construcción / Adhesivos cementicios,Units
191946,Klaukol Impermeable Potenciado x 5kg,280,-1.2,6154.3,All / Construcción / Adhesivos cementicios,Units
196094,Pistola De Riego Regulable  Sold Spray Gun - DISC,14353,3.0,21311.25,All,kg
16789,Poste Impregnado CCA 2.5mts 12/14cm,67791,389.0,17462.82,All / Construcción / Postes,Units
195146,Taladro Atornillador Percutor 13mm 20v Ingco,77288,3.0,154263.51,All / Máquinas / Taladros,Units
193556,65629,65629,51.0,14359.66,All,Units
47512,Codo A 90 MH 20MM F-F,73243,0,707.87,All,Units
47513,Codo A 90 MH 25MM F-F,73244,0,1134.77,All,Units
184112,Diluyente P/Pisc. B.Solv. 1lt,74001,0,16158.41,All,Units
184377,Fijador Concent al Agua 1lt,66920,-1.0,11203.41,All,Units
49862,GRAMPA TAPIZADO ZAFIRA VECTRA,71469,0,1554.68,All / Ferretería,Units
124680,Llave Multiple,38186,0,26267.71,All,Units
17471,W80 LIMPIA MOTORES 400 ML,69023,26.0,21125.49,All / Ferretería / Lubricantes y grasas,Units
197590,000000000000,,0,0,All,Units
197642,000000225588,,0,0,All,Units
197484,00634483800033,,0,0,All,Units
197535,020066185916,,0,0,All,Units
197644,021200975691,,0,0,All,Units
197675,028872013607,,0,0,All,Units
197517,028874020450,,0,0,All,Units
197692,028874248021,,0,0,All,Units
197580,028877476612,,0,0,All,Units
197712,031543000141,,0,0,All,Units
197648,045242570812,,0,0,All,Units
197649,045242571086,,0,0,All,Units
197511,045242639151,,0,0,All,Units
197627,051128585238,,0,0,All,Units
197521,051131769960,,0,0,All,Units
47860,075*2.2*6 CL6 UD Fortenor Potable,58995,0,46179.67,All,Units
197668,076174107890,,0,0,All,Units
197661,076174281002,,0,0,All,Units
197654,076625202235,,0,0,All,Units
197659,076625230221,,0,0,All,Units
197545,080596004088,,0,0,All,Units
197697,080596004323,,0,0,All,Units
197544,080596011826,,0,0,All,Units
197543,080596012274,,0,0,All,Units
197639,088381145763,,0,0,All,Units
197604,088381374392,,0,0,All,Units
197601,088381442756,,0,0,All,Units
197009,1% en Pistola De Riego Regulable  Sold Spray Gun - DISC,,0,0,All,Units
183454,1/2 Caña 10X1 Samac Cru X1,29308,0,255.56,All,Units
183713,1/2 Esfera 300Mm Murano,29976,0,29473.34,All,Units
183679,1/2 None 15 V/C Esm,29918,0,3594.12,All,Units
183316,1/2 None 15 V/C Esm Arm Bco,28816,0,17284.5,All,Units
183367,1/2 None 15 V/C Esm Arm Dor,29008,0,21629.72,All,Units
183282,1/2 None 15 V/C Esm Arm Neg,28762,0,17284.5,All,Units
183362,1/2 None 15 V/C Esm Arm Platil,29000,0,22281.27,All,Units
183678,1/2 None 20 V/C Esm,29917,0,7838.14,All,Units
183281,1/2 None 20 V/C Esm Arm Neg,28761,0,19146.5,All,Units
183360,1/2 None 20 V/C Esm Arm Plati,28998,0,24784.02,All,Units
182921,1/2 None 20 V/C Esmerilado Arm.Blanco,19332,0,19146.5,All,Units
182920,1/2 None 20 V/C Esmerilado Arm.Dor,19331,0,24019.75,All,Units
183677,1/2 None 25 V/C Esm,29916,0,11283.6,All,Units
183315,1/2 None 25 V/C Esm Arm Bco,28813,0,22603.05,All,Units
183366,1/2 None 25 V/C Esm Arm Dor,29007,0,28260.52,All,Units
183280,1/2 None 25 V/C Esm Arm Neg,28760,0,22603.05,All,Units
183361,1/2 None 25 V/C Esm Arm Plati,28999,0,29159.44,All,Units
183712,1/4 Esfera 300Mm Murano,29975,0,34574.64,All,Units
196843,10% en Pistola De Riego Regulable  Sold Spray Gun - DISC,,0,0,All,Units
196577,10% en su orden,,0,0,All,Units
196844,10% en su orden,,0,0,All,Units
196689,10% en su orden,,0,0,All,Units
196447,10% en su orden,,0,0,All,Units
196286,10% en su orden,,0,0,All,Units
196285,10% en su orden,,0,0,All,Units
192458,10% en su pedido,,0,0,All,Units
192459,10% en su pedido,,0,0,All,Units
47862,110*3.2*6 CL6 UD Fortenor Potable,58997,0,102758.12,All,Units
197585,11111,,0,0,All,Units
197607,111111,,0,0,All,Units
196451,15% en su orden,,0,0,All,Units
196452,15% en su orden,,0,0,All,Units
63742,15Cs-Boqui.K-Rain Center Striprm,9398,0,8314.58,All,Units
63743,15Es-Boqui.K-Rain End Strip Rm,9400,0,8314.58,All,Units
63744,15Ss-Boqui.K-Rain Side Strip Rm,9399,0,8314.58,All,Units
197537,16162,,0,0,All,Units
197536,17022,,0,0,All,Units
197547,17293,,0,0,All,Units
197577,172936,,0,0,All,Units
197571,17792833805807,,0,0,All,Units
197605,17795163075841,,0,0,All,Units
197643,17795163075889,,0,1.0,All,Units
197629,17798043623293,,0,0,All,Units
197569,17798043624719,,0,0,All,Units
197645,18880,,0,0,All,Units
197560,19271,,0,0,All,Units
130053,2 Modulo 10A Toma BN,50956,0,4478.44,All,Units
196456,20% en su orden,,0,0,All,Units
196453,20% en su orden,,0,0,All,Units
197572,2000016000016,,0,0,All,Units
197715,200812,,0,0,All,Units
197709,203006P,,0,0,All,Units
197553,2048110,,0,0,All,Units
197663,208020,,0,0,All,Units
197493,21069,,0,0,All,Units
197683,21574,,0,0,All,Units
197714,21597,,0,0,All,Units
197570,2161134,,0,0,All,Units
197550,23754,,0,0,All,Units
197495,25065,,0,0,All,Units
197696,2745163023289,,0,0,All,Units
197481,27707,,0,0,All,Units
197542,28142,,0,0,All,Units
197690,2HAXL2H1687023952,,0,0,All,Units
130054,3 Modulo 10A Toma BN,50957,-2.0,7315.9,All,Units
197488,30838,,0,0,All,Units
197574,3165140012584,,0,0,All,Units
191631,35081,35081,0,691.64,All,Units
197637,3612722014417,,0,0,All,Units
197552,38041,,0,5645.29,All,Units
197628,4006825616194,,0,0,All,Units
197635,4006825647037,,0,0,All,Units
197665,4014855016990,,0,0,All,Units
197486,4014855019854,,0,0,All,Units
197698,4014855500963,,0,0,All,Units
197531,4014855501007,,0,0,All,Units
197589,40274,,0,0,All,Units
197623,4050641836847,,0,0,All,Units
197704,44081,,0,0,All,Units
197711,45696,,0,0,All,Units
197662,45752,,0,0,All,Units
197719,47180,,0,0,All,Units
197713,47183,,0,0,All,Units
197586,47380,,0,0,All,Units
197610,4793440705425,,0,0,All,Units
197595,48319,,0,0,All,Units
196448,5% en su orden,,0,0,All,Units
196449,5% en su orden,,0,0,All,Units
196450,5% en su orden,,0,0,All,Units
197693,50863,,0,0,All,Units
197565,55757,,0,0,All,Units
197562,56155,,0,0,All,Units
197660,56163,,0,0,All,Units
197721,56357,,0,0,All,Units
197482,568895,,0,4468.74,All,Units
197592,57818,,0,0,All,Units
197492,5907560177683,,0,0,All,Units
197609,5907560235826,,0,0,All,Units
193363,59229,59229,1.0,337564.11,All,Units
197708,59472,,0,0,All,Units
197575,59744,,0,0,All,Units
197608,6 90 27,,0,0,All,Units
195228,60898,60898,-4.0,595.24,All,Units
197646,61008Q,,0,0,All,Units
197622,66859,,0,0,All,Units
197710,6925582119299,,0,0,All,Units
197602,6925582119374,,0,0,All,Units
197515,6926906581488,,0,0,All,Units
197541,6928073661802,,0,0,All,Units
197540,6928073669143,,0,0,All,Units
197514,70499,,0,1389.68,All,Units
197579,713630,,0,0,All,Units
197509,720665934884,,0,0,All,Units
197615,720665934891,,0,0,All,Units
197524,720665935119,,0,0,All,Units
197487,720665935317,,0,0,All,Units
197582,720665980355,,0,0,All,Units
197555,721450763429,,0,0,All,Units
197567,721450763474,,0,0,All,Units
197647,723540524842,,0,0,All,Units
197687,74123,,0,0,All,Units
124681,770-Lubricante P/Cad P/Terr Humedo,51074,0,8317.6,All,Units
125198,773-Desengrasante De Alto Poder,51075,0,20388.8,All,Units
197614,77560,,0,0,All,Units
197594,7790400928129,,0,0,All,Units
197655,7790590000322,,0,0,All,Units
197518,7791161000758,,0,0,All,Units
197641,7791161004473,,0,0,All,Units
197561,7791161004947,,0,0,All,Units
197619,7791161015783,,0,0,All,Units
197669,7791161018661,,0,0,All,Units
197620,7791772048903,,0,0,All,Units
197516,7791772050692,,0,0,All,Units
197599,7791797832570,,0,0,All,Units
197621,7792112391017,,0,0,All,Units
197494,7792886001044,,0,0,All,Units
197611,7793253003807,,0,0,All,Units
197613,7793300424609,,0,0,All,Units
197557,7793416000193,,0,0,All,Units
197519,7793427500187,,0,0,All,Units
197576,7793577219014,,0,0,All,Units
197653,7794004001134,,0,0,All,Units
197533,7794122005243,,0,0,All,Units
197650,7794671803857,,0,0,All,Units
197606,7794783000601,,0,0,All,Units
197667,7795163034094,,0,0,All,Units
197657,7795163049746,,0,0,All,Units
197520,7796399506560,,0,0,All,Units
197528,7796399507253,,0,0,All,Units
197530,7796729601354,,0,0,All,Units
197718,7796968003971,,0,0,All,Units
197583,7796988002503,,0,0,All,Units
197534,7797028088303,,0,0,All,Units
197525,7797568000131,,0,0,All,Units
197626,7797622100043,,0,0,All,Units
197512,7797679511359,,0,0,All,Units
197597,779772283,,0,0,All,Units
197652,7797743000635,,0,0,All,Units
197656,7797743990462,,0,0,All,Units
197651,7797743990486,,0,0,All,Units
197578,7798023522045,,0,0,All,Units
197523,7798030611435,,0,0,All,Units
197483,7798083234445,,0,0,All,Units
197666,7798089510017,,0,0,All,Units
197591,7798108008457,,0,0,All,Units
197689,7798110300013,,0,0,All,Units
197671,7798112870248,,0,0,All,Units
197720,7798116060362,,0,0,All,Units
197568,7798126004158,,0,0,All,Units
197664,7798126008460,,0,0,All,Units
197625,7798131071466,,0,0,All,Units
197706,7798131071756,,0,0,All,Units
197573,7798149584170,,0,0,All,Units
197526,7798163455913,,0,0,All,Units
197694,7798186471563,,0,0,All,Units
197489,7798225222781,,0,0,All,Units
197598,7798291350111,,0,0,All,Units
197527,7798318653423,,0,0,All,Units
197600,7799032000227,,0,0,All,Units
197551,7799034346460,,0,0,All,Units
197510,7891055576106,,0,0,All,Units
197676,7891117000884,,0,0,All,Units
197695,7895316723933,,0,0,All,Units
197558,7895316724008,,0,0,All,Units
197670,7895316756047,,0,0,All,Units
197593,7899371679792,,0,0,All,Units
197612,7908155403093,,0,0,All,Units
197532,79939,,0,0,All,Units
197682,8414299622072,,0,0,All,Units
197624,8795506054122,,0,0,All,Units
197716,8801901091447,,0,0,All,Units
197513,8999002671924,,0,0,All,Units
197529,911004513,,0,0,All,Units
197617,984863539,,0,0,All,Units
189739,"A 90- 2""  X Unidad",18800,-1.0,994.87,All,Units
189740,"A 90- 3""  X Unidad",25111,-4.0,1313.85,All,Units
189741,"A 90- 4""  X Unidad",19744,0,1628.72,All,Units
189742,"A 90- 5""  X Unidad",18799,0,2078.8,All,Units
189743,"A 90- 6""  X Unidad",25113,0,2557.19,All,Units
189744,"A 90- 7""  X Unidad",25114,0,2575.79,All,Units
189745,"A 90- 8""  X Unidad",25115,0,3004.2,All,Units
189746,"A 90- 9""  X Unidad",25116,0,3357.01,All,Units
189747,"A 90-10""  X Unidad",25117,0,5017.95,All,Units
189748,"A 90-12""  X Unidad",25118,-2.0,5574.25,All,Units
178911,A Otra Parte 1lt,47590,0,29522.72,All,Units
190403,A Otra Parte X 425 Gr Gel,39634,0,43352.0,All,Units
190402,A Otra Parte X 600 Cc,34798,0,29479.36,All,Units
178909,A Otra Parte X 600gr,44877,0,35693.15,All,Units
177700,A Volar Pulverizador  0.5Lt P/17m2,38797,0,37776.19,All,Units
190401,A Volar X 750 Cc (Cubre 25m2),39633,0,128317.81,All,Units
178910,A Volar X200c,44878,0,36805.85,All,Units
197270,AJUSTE DE CABLE,,0,6000.0,All,Units
138600,ALICATE PARA CUTICULA MARCA MUNDIAL 522-4 1/8(10cm,45159,0,91685.46,All,Units
139280,"AMOLADORA ANGULAR 7"" STANLEY     STGL2218",73888,9.0,407693.29,All,Units
197349,AOLAMBRON,,0,0,All,Units
189765,"APH 2"" X Unidad",25171,0,5513.44,All,Units
189766,"APH 3"" Pintada  X Unidad",25172,0,10900.35,All,Units
189767,"APH 4"" Pintada X Unidad",18795,2.0,14675.74,All,Units
189768,"APH 5"" Pintada  X Unidad",18796,7.0,22758.82,All,Units
189769,"APH 6"" Pintada  X Unidad",18797,4.0,31327.3,All,Units
189770,"APH 7""  X Unidad",25173,0,45083.96,All,Units
189771,"APH 8"" X Unidad",25174,0,54483.88,All,Units
189772,"APHR 5"" Pintada  X Unidad",30732,5.0,64190.85,All,Units
189773,"APHR 6"" Pintada  X Unidad",30731,0,82701.52,All,Units
49769,ARANDELAS VARIAS,71292,0,1161.75,All / Ferretería,Units
40112,AVR Para Generador Monofasico 13/15 HP,75143,2.0,39423.62,All,Units
40077,"AVR Para Generador Monofasico 5,5/6,5HP",74173,3.0,50999.53,All,Units
72880,Abecedarios Calados  20Mm. Jgo,2037,0,13062.54,All,Units
72928,Abecedarios Calados  30Mm Jgo,2038,0,14701.77,All,Units
72968,Abecedarios Calados  40Mm,2039,0,16289.76,All,Units
72997,Abecedarios Calados  50Mm,2040,0,17416.73,All,Units
73071,Abecedarios Calados  60Mm,2041,0,19849.94,All,Units
73159,Abecedarios Calados  80Mm,2042,0,22923.49,All,Units
73252,Abecedarios Calados 100Mm,2043,0,29070.56,All,Units
73434,Abecedarios Calados 120Mm,2044,0,57885.0,All,Units
44645,Abocinador Standard Para Tubos De Alum/Cobre,49612,0,46961.83,All,Units
71573,"Abrazadera 1/4X1""   C/ACCESORIOS",371,0,2885.4,All,Units
71576,Abrazadera 1/4X1.1/2   C/ACCESORIOS,373,0,3445.07,All,Units
71574,Abrazadera 1/4X1.1/4   C/ACCESORIOS,372,0,3146.59,All,Units
71570,Abrazadera 1/4X1/2   C/ACCESORIOS,369,0,2387.95,All,Units
71578,"Abrazadera 1/4X2""   C/ACCESORIOS",374,29.0,3780.94,All,Units
71572,Abrazadera 1/4X3/4   C/ACCESORIOS,370,0,2624.29,All,Units
71568,Abrazadera 1/4X3/8   C/ACCESORIOS,368,0,2189.02,All,Units
62960,Abrazadera 110 X 1/2 Con 4 Bulones,39920,0,17860.96,All,Units
62961,Abrazadera 110 X 3/4 Con 4 Bulones,39921,0,17860.96,All,Units
104806,Abrazadera 2044 Caño Polietileno 1 1/4 K6,56852,0,1989.89,All,Units
62346,Abrazadera 40 X 1 Con 2 Bulones,39913,0,5235.1,All,Units
71580,"Abrazadera 5/16X1""   C/ACCESORIOS",377,0,4328.18,All,Units
71582,Abrazadera 5/16X1.1/2  C/ACCESORIOS,379,0,5161.49,All,Units
71581,Abrazadera 5/16X1.1/4   C/ACCESORIOS,378,0,4713.94,All,Units
71577,Abrazadera 5/16X1/2   C/ACCESORIOS,375,0,3582.07,All,Units
71583,"Abrazadera 5/16X2""   C/ACCESORIOS",380,0,5671.36,All,Units
71579,Abrazadera 5/16X3/4   C/ACCESORIOS,376,0,3942.61,All,Units
62378,Abrazadera 50 X 1 Con 2 Bulones,39916,0,5851.0,All,Units
62379,Abrazadera 50 X 1/2 Con 2 Bulones,39914,0,5851.0,All,Units
62380,Abrazadera 50 X 3/4 Con 2 Bulones,39915,0,5851.0,All,Units
62554,Abrazadera 60 X 3/4 Con 2 Bulones,39918,0,11702.01,All,Units
62555,Abrazadera 63 X 1 Con 2 Bulones,39919,0,11702.01,All,Units
62556,Abrazadera 63 X 1/2 Con 2 Bulones,39917,0,11702.01,All,Units
62742,Abrazadera 75x1/2 Con 4 Bulones,44914,0,15089.43,All,Units
62743,Abrazadera 75x3/4 Con 4 Bulones,44915,0,15089.43,All,Units
61753,Abrazadera Alambre 1 1/2,6205,0,2068.05,All,Units
61736,Abrazadera Alambre 1 1/4,6204,0,2036.26,All,Units
124682,"Abrazadera Alambre 1""  A-16",39097,0,4601.97,All,Units
61620,Abrazadera Alambre 1/1,6203,0,1816.61,All,Units
61585,Abrazadera Alambre 1/2,6201,0,1626.17,All,Units
61794,Abrazadera Alambre 2/2,6206,0,2263.46,All,Units
61596,Abrazadera Alambre 3/4,6202,0,1689.14,All,Units
124683,Abrazadera Americana 0,59044,0,2540.73,All,Units
72303,Abrazadera Americana Art. 0 ( 9-20Mm),411,0,1746.72,All,Units
72302,Abrazadera Americana Art. 00 ( 9-13Mm),410,0,1741.02,All,Units
72309,Abrazadera Americana Art. 1 (15-26Mm),412,0,1823.18,All,Units
72314,Abrazadera Americana Art. 2 (13-29Mm),413,0,1880.07,All,Units
72315,Abrazadera Americana Art. 3 (14-36Mm),414,0,1880.07,All,Units
72326,Abrazadera Americana Art. 4 (21-42Mm),415,0,2010.5,All,Units
72327,Abrazadera Americana Art. 5 (26-49Mm),416,0,2010.5,All,Units
72328,Abrazadera Americana Art. 6 (32-55Mm),417,0,2010.5,All,Units
72376,Abrazadera Americana Art. 7 (40-63Mm),418,0,2433.04,All,Units
72377,Abrazadera Americana Art. 8 (45-68Mm),419,0,2433.04,All,Units
72378,Abrazadera Americana Art. 9 (53-77Mm),420,0,2433.04,All,Units
72382,Abrazadera Americana Art.10 (59-81Mm),421,0,2506.62,All,Units
72383,Abrazadera Americana Art.11 (65-88Mm),422,0,2506.62,All,Units
72384,Abrazadera Americana Art.12 (72-94Mm),423,0,2506.62,All,Units
72409,Abrazadera Americana Art.13 (78-101Mm),424,0,2892.42,All,Units
72410,Abrazadera Americana Art.14 (88-111Mm),425,0,2892.42,All,Units
72411,Abrazadera Americana Art.15 (98-119Mm),426,0,2892.42,All,Units
72471,Abrazadera Americana Art.16 (106-129Mm),427,0,3842.57,All,Units
72472,Abrazadera Americana Art.17 (116-140Mm),428,0,3842.57,All,Units
72473,Abrazadera Americana Art.18 (125-149Mm),429,-3.0,5827.65,All,Units
72493,Abrazadera Americana Art.19 (134-158Mm),430,0,6474.24,All,Units
113784,Abrazadera Angosta 16/10mm,43982,0,1415.93,All,Units
113785,Abrazadera Angosta 20/12mm,39472,0,1446.42,All,Units
113786,Abrazadera Angosta 32/12mm,39473,0,1603.75,All,Units
113787,Abrazadera Angosta 40/25mm,39474,0,1616.2,All,Units
113788,Abrazadera Angosta 50/32mm,39475,0,1703.1,All,Units
113789,Abrazadera Angosta 60/40mm,39476,0,1790.09,All,Units
113822,Abrazadera Caño De Escape 2 1/4,58904,0,8761.01,All,Units
113823,Abrazadera Caño Escape 1 1/2,38885,0,7014.3,All,Units
113824,Abrazadera Caño Escape 1 1/4,65124,0,6541.56,All,Units
113825,Abrazadera Caño Escape 1 3/4,38886,-4.0,7476.06,All,Units
191427,Abrazadera Caño Escape 1 3/8,76391,0,6544.49,All,Units
191428,Abrazadera Caño Escape 1 5/8,76392,0,7014.3,All,Units
191429,Abrazadera Caño Escape 1 7/8,76393,0,7474.61,All,Units
113826,Abrazadera Caño Escape 2,38887,0,7947.55,All,Units
113827,Abrazadera Caño Escape 2 1/2,38888,0,10276.53,All,Units
191430,Abrazadera Caño Escape 2 1/8,76394,0,7947.55,All,Units
191431,Abrazadera Caño Escape 2 3/8,76395,0,10276.53,All,Units
191432,Abrazadera Caño Escape 3,76396,0,16080.08,All,Units
191433,Abrazadera Caño Escape 3 1/2,76397,0,22425.03,All,Units
191434,Abrazadera Caño Escape 4,76398,0,19928.81,All,Units
191435,Abrazadera Caño Escape 5,76399,0,28340.93,All,Units
104807,Abrazadera Cremallera 0 (9-20mm),51250,0,1589.66,All,Units
104808,Abrazadera Cremallera 1 (15-26mm),51249,0,1930.22,All,Units
104809,Abrazadera Cremallera 2 (13-29mm),51251,0,1961.47,All,Units
104810,Abrazadera Cremallera 3 (14-36mm),39291,0,2198.29,All,Units
104811,Abrazadera Cremallera 4 (21-42mm),56849,0,2268.29,All,Units
104812,Abrazadera Cremallera 5 (26-49mm),56850,0,2306.22,All,Units
104813,Abrazadera Cremallera 6 (32-55mm),56851,0,2360.2,All,Units
104814,Abrazadera Cremallera 7 (40-63),50620,0,2375.48,All,Units
49459,"Abrazadera De Alambre 24.50 A 32 Mm (7/8"")",50683,0,2132.95,All / Ferretería,Units
49458,"Abrazadera De Alambre 57 A 66.5 MM (2 1/4"")",50682,0,2814.61,All / Ferretería,Units
16009,Abrazadera De Alambre A-06,61293,0,1535.48,All / Ferretería / Abrazaderas,Units
16010,Abrazadera De Alambre A-07,61294,-10.0,1535.48,All / Ferretería / Abrazaderas,Units
16011,Abrazadera De Alambre A-08,63525,43.0,1535.48,All / Ferretería / Abrazaderas,Units
16012,Abrazadera De Alambre A-09,61295,-4.0,1535.48,All / Ferretería / Abrazaderas,Units
16013,Abrazadera De Alambre A-10,61302,-1.0,1577.74,All / Ferretería / Abrazaderas,Units
16014,Abrazadera De Alambre A-11,61303,-33.0,1577.74,All / Ferretería / Abrazaderas,Units
16015,Abrazadera De Alambre A-12,61296,-9.0,1577.74,All / Ferretería / Abrazaderas,Units
16016,Abrazadera De Alambre A-13,63526,38.0,1799.49,All / Ferretería / Abrazaderas,Units
16017,Abrazadera De Alambre A-14,63527,51.0,1799.49,All / Ferretería / Abrazaderas,Units
16018,Abrazadera De Alambre A-15,61297,28.0,1799.49,All / Ferretería / Abrazaderas,Units
16019,Abrazadera De Alambre A-16,63528,18.0,2102.04,All / Ferretería / Abrazaderas,Units
16020,Abrazadera De Alambre A-17,61298,0,2102.04,All / Ferretería / Abrazaderas,Units
16021,Abrazadera De Alambre A-18,61299,-2.0,2102.04,All / Ferretería / Abrazaderas,Units
16022,Abrazadera De Alambre A-19,61300,-9.0,2245.91,All / Ferretería / Abrazaderas,Units
16023,Abrazadera De Alambre A-20,63529,15.0,2288.45,All / Ferretería / Abrazaderas,Units
16024,Abrazadera De Alambre A-21,63530,0,2288.45,All / Ferretería / Abrazaderas,Units
16025,Abrazadera De Alambre A-22,61301,0,2387.23,All / Ferretería / Abrazaderas,Units
16026,Abrazadera De Alambre A-23,63531,0,2434.64,All / Ferretería / Abrazaderas,Units
16027,Abrazadera De Alambre A-24,63532,0,2434.64,All / Ferretería / Abrazaderas,Units
16028,Abrazadera De Alambre A-25,63533,10.0,2520.94,All / Ferretería / Abrazaderas,Units
16029,Abrazadera De Alambre A-26,63534,0,2520.94,All / Ferretería / Abrazaderas,Units
72355,Abrazadera De Alambre Art. A- 6 (10-13Mm),381,0,2268.34,All,Units
72356,Abrazadera De Alambre Art. A- 7 (11-14Mm),382,0,2268.34,All,Units
72357,Abrazadera De Alambre Art. A- 8 (12-15Mm),383,0,2268.34,All,Units
72358,Abrazadera De Alambre Art. A- 9 (13-17Mm),384,0,2268.34,All,Units
72367,Abrazadera De Alambre Art. A-10 (15-19Mm),385,0,2376.57,All,Units
72368,Abrazadera De Alambre Art. A-11 (17-21Mm),386,0,2376.57,All,Units
72369,Abrazadera De Alambre Art. A-12 (19-23Mm),387,0,2376.57,All,Units
72395,Abrazadera De Alambre Art. A-13 (20-24Mm),388,0,2711.09,All,Units
72396,Abrazadera De Alambre Art. A-14 (22-27Mm),389,0,2711.09,All,Units
72397,Abrazadera De Alambre Art. A-15 (25-31Mm),390,0,2711.09,All,Units
72426,Abrazadera De Alambre Art. A-16 (29-35Mm),391,0,3164.66,All,Units
72427,Abrazadera De Alambre Art. A-17 (32-38Mm),392,0,3164.66,All,Units
72428,Abrazadera De Alambre Art. A-18 (36-43Mm),393,0,3164.66,All,Units
72441,Abrazadera De Alambre Art. A-19 (41-47Mm),394,0,3380.16,All,Units
72442,Abrazadera De Alambre Art. A-20 (45-52Mm),395,0,3380.16,All,Units
72443,Abrazadera De Alambre Art. A-21 (47-55Mm),396,0,3380.16,All,Units
72454,Abrazadera De Alambre Art. A-22 (49-58Mm),397,0,3595.68,All,Units
107608,Abrazadera Estampada 8-16,32127,0,1390.74,All,Units
107610,Abrazadera Estampada 9MM (12-22),39606,-1.0,1401.86,All,Units
107611,Abrazadera Estampada 9MM (16-27),32128,0,1442.53,All,Units
107612,Abrazadera Estampada 9MM (23-35),39605,0,1521.78,All,Units
107609,Abrazadera Estampada 9mm  (40-60),39604,0,1785.61,All,Units
72196,"Abrazadera Europea ""A"" ( 8,5-10Mm)",431,0,836.36,All,Units
72201,"Abrazadera Europea ""B"" ( 9,5-11,5Mm)",432,0,884.69,All,Units
72207,"Abrazadera Europea ""C"" (11-14Mm)",433,0,967.03,All,Units
72214,"Abrazadera Europea ""D"" (13,5-17Mm)",434,0,1001.01,All,Units
72222,"Abrazadera Europea ""Gas"" (12-17Mm)",435,0,1108.94,All,Units
127397,Abrazadera Fleje Fino ACA13,46987,0,1115.29,All / Ferretería,Units
127423,Abrazadera Fleje Fino ACA20,41125,0,1404.76,All / Ferretería,Units
127456,Abrazadera Fleje Fino Aca100,40157,0,1907.11,All / Ferretería,Units
127381,Abrazadera Fleje Fino Aca12,35951,0,1004.17,All / Ferretería,Units
127420,Abrazadera Fleje Fino Aca16,35952,0,1374.33,All / Ferretería,Units
127426,Abrazadera Fleje Fino Aca25,35953,0,1444.0,All / Ferretería,Units
127433,Abrazadera Fleje Fino Aca32,35954,0,1556.96,All / Ferretería,Units
127434,Abrazadera Fleje Fino Aca40,60703,0,1569.49,All / Ferretería,Units
127438,Abrazadera Fleje Fino Aca45,35955,0,1616.02,All / Ferretería,Units
127442,Abrazadera Fleje Fino Aca55,60704,0,1700.82,All / Ferretería,Units
127453,Abrazadera Fleje Fino Aca60,35956,0,1738.07,All / Ferretería,Units
127455,Abrazadera Fleje Fino Aca75,40156,0,1770.56,All / Ferretería,Units
127461,Abrazadera Fleje Fino Aca85,35905,0,1888.56,All / Ferretería,Units
63359,Abrazadera Hierro Fund.1/2 X 100 C/O'Ring,6209,0,71109.3,All,Units
63348,Abrazadera Hierro Fund.1/2 X 75 C/O'Ring,6208,0,66498.22,All,Units
63360,Abrazadera Hierro Fund.3/4 X 100 C/O'Ring,6212,0,71109.3,All,Units
63312,Abrazadera Hierro Fund.3/4 X 60 C/O'Ring,6210,0,54773.23,All,Units
63349,Abrazadera Hierro Fund.3/4 X 75 C/O'Ring,6211,0,66498.22,All,Units
63313,Abrazadera Hierro.Fund.1/2 X 60 C/O'Ring,6207,0,54773.23,All,Units
130434,Abrazadera Imp 11-20mm 3/4,58936,0,1707.94,All,Units
130435,"Abrazadera Imp 14-27mm  1""",58937,0,1976.61,All,Units
130436,Abrazadera Imp 6-13mm 1/2,58935,0,861.6,All,Units
177978,Abrazadera Inox AISI 304-13 x 19mm (Banda 12.7mm),53517,0,11843.59,All,Units
177979,Abrazadera Inox AISI 304-14 x 22mm (Banda 12.7mm),53518,0,12172.58,All,Units
177980,Abrazadera Inox AISI 304-17 x 27mm (Banda 12.7mm),53519,0,12778.6,All,Units
